datetime,Vancouver,Portland,San Francisco,Seattle,Los Angeles,San Diego,Las Vegas,Phoenix,Albuquerque,Denver,San Antonio,Dallas,Houston,Kansas City,Minneapolis,Saint Louis,Chicago,Nashville,Indianapolis,Atlanta,Detroit,Jacksonville,Charlotte,Miami,Pittsburgh,Toronto,Philadelphia,New York,Montreal,Boston,Beersheba,Tel Aviv District,Eilat,Haifa,Nahariyya,Jerusalem
2015-03-06,fog,scattered clouds,sky is clear,few clouds,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,light rain,sky is clear,moderate rain,sky is clear,sky is clear,light snow,sky is clear,light rain,sky is clear,moderate rain,sky is clear,light rain,light rain,scattered clouds,scattered clouds,sky is clear,moderate rain,mist,few clouds,light rain,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear
2015-03-07,overcast clouds,few clouds,sky is clear,few clouds,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,scattered clouds,sky is clear,few clouds,sky is clear,few clouds,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,light rain,light snow,broken clouds,few clouds,scattered clouds,sky is clear,scattered clouds,scattered clouds,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear
2015-03-08,few clouds,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,broken clouds,sky is clear,broken clouds,scattered clouds,broken clouds,sky is clear,sky is clear,sky is clear,few clouds,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,moderate rain,light snow,scattered clouds,sky is clear,broken clouds,overcast clouds,sky is clear,sky is clear,sky is clear,sky is clear,few clouds,few clouds,sky is clear
2015-03-09,broken clouds,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,scattered clouds,sky is clear,light rain,overcast clouds,light rain,scattered clouds,few clouds,broken clouds,scattered clouds,broken clouds,broken clouds,broken clouds,few clouds,few clouds,scattered clouds,heavy intensity rain,scattered clouds,scattered clouds,sky is clear,few clouds,few clouds,sky is clear,broken clouds,sky is clear,few clouds,scattered clouds,sky is clear,few clouds
2015-03-10,few clouds,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,few clouds,sky is clear,heavy intensity rain,light rain,moderate rain,broken clouds,sky is clear,broken clouds,few clouds,broken clouds,few clouds,light rain,sky is clear,scattered clouds,broken clouds,sky is clear,scattered clouds,sky is clear,sky is clear,few clouds,broken clouds,sky is clear,overcast clouds,sky is clear,broken clouds,overcast clouds,overcast clouds,broken clouds
2015-03-11,scattered clouds,broken clouds,overcast clouds,broken clouds,scattered clouds,scattered clouds,few clouds,sky is clear,sky is clear,sky is clear,scattered clouds,scattered clouds,moderate rain,sky is clear,sky is clear,moderate rain,few clouds,light rain,broken clouds,scattered clouds,few clouds,sky is clear,broken clouds,scattered clouds,moderate rain,scattered clouds,moderate rain,moderate rain,sky is clear,light rain,scattered clouds,broken clouds,scattered clouds,overcast clouds,overcast clouds,broken clouds
2015-03-12,moderate rain,light rain,light rain,light rain,overcast clouds,broken clouds,overcast clouds,broken clouds,sky is clear,few clouds,broken clouds,scattered clouds,overcast clouds,sky is clear,few clouds,sky is clear,sky is clear,moderate rain,sky is clear,broken clouds,sky is clear,few clouds,light rain,sky is clear,moderate rain,sky is clear,moderate rain,moderate rain,overcast clouds,light rain,moderate rain,moderate rain,light rain,moderate rain,moderate rain,moderate rain
2015-03-13,broken clouds,moderate rain,scattered clouds,light rain,sky is clear,sky is clear,sky is clear,broken clouds,broken clouds,broken clouds,sky is clear,broken clouds,light rain,scattered clouds,broken clouds,overcast clouds,sky is clear,light rain,broken clouds,light rain,sky is clear,light rain,light rain,scattered clouds,sky is clear,few clouds,sky is clear,sky is clear,light rain,sky is clear,moderate rain,moderate rain,light rain,moderate rain,moderate rain,moderate rain
2015-03-14,overcast clouds,overcast clouds,broken clouds,broken clouds,sky is clear,sky is clear,sky is clear,few clouds,broken clouds,light rain,broken clouds,overcast clouds,light rain,broken clouds,sky is clear,moderate rain,scattered clouds,light rain,light rain,light rain,broken clouds,moderate rain,light rain,scattered clouds,light rain,scattered clouds,broken clouds,broken clouds,overcast clouds,broken clouds,scattered clouds,few clouds,broken clouds,sky is clear,sky is clear,few clouds
2015-03-15,overcast clouds,moderate rain,few clouds,light rain,sky is clear,sky is clear,few clouds,sky is clear,few clouds,sky is clear,scattered clouds,overcast clouds,scattered clouds,few clouds,sky is clear,moderate rain,sky is clear,overcast clouds,heavy intensity rain,heavy intensity rain,light rain,light rain,scattered clouds,sky is clear,broken clouds,broken clouds,light rain,light rain,light rain,light rain,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear
2015-03-16,moderate rain,light rain,broken clouds,moderate rain,scattered clouds,few clouds,sky is clear,sky is clear,sky is clear,sky is clear,scattered clouds,scattered clouds,scattered clouds,sky is clear,scattered clouds,sky is clear,broken clouds,sky is clear,scattered clouds,sky is clear,scattered clouds,few clouds,sky is clear,scattered clouds,light rain,light rain,light rain,light rain,light rain,moderate rain,scattered clouds,sky is clear,sky is clear,scattered clouds,scattered clouds,scattered clouds
2015-03-17,moderate rain,light rain,overcast clouds,moderate rain,few clouds,few clouds,sky is clear,sky is clear,sky is clear,sky is clear,broken clouds,sky is clear,few clouds,sky is clear,broken clouds,sky is clear,scattered clouds,sky is clear,sky is clear,sky is clear,overcast clouds,sky is clear,sky is clear,light rain,scattered clouds,light rain,broken clouds,scattered clouds,broken clouds,scattered clouds,light rain,sky is clear,sky is clear,sky is clear,sky is clear,few clouds
2015-03-18,broken clouds,light rain,few clouds,broken clouds,broken clouds,broken clouds,broken clouds,scattered clouds,broken clouds,sky is clear,light rain,overcast clouds,scattered clouds,few clouds,few clouds,sky is clear,sky is clear,few clouds,sky is clear,sky is clear,scattered clouds,sky is clear,sky is clear,light rain,sky is clear,light rain,sky is clear,light rain,few clouds,moderate rain,scattered clouds,broken clouds,sky is clear,broken clouds,broken clouds,scattered clouds
2015-03-19,light rain,light rain,sky is clear,few clouds,broken clouds,broken clouds,overcast clouds,overcast clouds,light rain,light rain,overcast clouds,scattered clouds,light rain,light rain,overcast clouds,light rain,broken clouds,overcast clouds,overcast clouds,overcast clouds,few clouds,scattered clouds,broken clouds,scattered clouds,sky is clear,sky is clear,sky is clear,sky is clear,few clouds,sky is clear,light rain,sky is clear,few clouds,scattered clouds,scattered clouds,few clouds
2015-03-20,light rain,scattered clouds,sky is clear,broken clouds,sky is clear,sky is clear,sky is clear,light rain,light rain,moderate rain,light rain,light rain,few clouds,broken clouds,scattered clouds,overcast clouds,overcast clouds,scattered clouds,light rain,light rain,broken clouds,light rain,moderate rain,scattered clouds,broken clouds,scattered clouds,scattered clouds,sky is clear,sky is clear,sky is clear,light rain,overcast clouds,sky is clear,overcast clouds,overcast clouds,light rain
2015-03-21,moderate rain,light rain,overcast clouds,overcast clouds,light rain,sky is clear,sky is clear,sky is clear,moderate rain,sky is clear,light rain,heavy intensity rain,light rain,sky is clear,scattered clouds,light rain,sky is clear,light rain,light rain,broken clouds,broken clouds,scattered clouds,moderate rain,sky is clear,moderate rain,broken clouds,light snow,light snow,scattered clouds,broken clouds,sky is clear,sky is clear,sky is clear,sky is clear,broken clouds,light rain
2015-03-22,few clouds,moderate rain,light rain,scattered clouds,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,scattered clouds,light rain,overcast clouds,few clouds,broken clouds,scattered clouds,sky is clear,broken clouds,few clouds,broken clouds,light rain,scattered clouds,broken clouds,scattered clouds,light rain,moderate rain,snow,snow,light rain,sky is clear,light rain,light rain,sky is clear,light rain,light rain,broken clouds
2015-03-23,moderate rain,light rain,scattered clouds,light rain,scattered clouds,few clouds,broken clouds,few clouds,sky is clear,broken clouds,light rain,moderate rain,light rain,sky is clear,snow,scattered clouds,overcast clouds,light rain,scattered clouds,light rain,sky is clear,light rain,overcast clouds,scattered clouds,light rain,broken clouds,sky is clear,sky is clear,few clouds,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear
2015-03-24,moderate rain,light rain,moderate rain,broken clouds,light rain,sky is clear,sky is clear,sky is clear,few clouds,sky is clear,sky is clear,sky is clear,sky is clear,broken clouds,scattered clouds,scattered clouds,snow,light rain,overcast clouds,heavy intensity rain,scattered clouds,light rain,sky is clear,few clouds,snow,scattered clouds,few clouds,sky is clear,scattered clouds,sky is clear,scattered clouds,few clouds,scattered clouds,scattered clouds,scattered clouds,few clouds
2015-03-25,moderate rain,heavy intensity rain,scattered clouds,moderate rain,sky is clear,sky is clear,sky is clear,sky is clear,few clouds,light rain,sky is clear,sky is clear,sky is clear,moderate rain,light snow,moderate rain,light rain,few clouds,light rain,broken clouds,scattered clouds,moderate rain,scattered clouds,light rain,snow,sky is clear,sky is clear,sky is clear,sky is clear,few clouds,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear
2015-03-26,moderate rain,broken clouds,sky is clear,light rain,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,light rain,broken clouds,scattered clouds,sky is clear,light rain,broken clouds,light rain,heavy intensity rain,light rain,moderate rain,light rain,moderate rain,moderate rain,broken clouds,scattered clouds,moderate rain,broken clouds,light rain,light rain,light rain,light rain,sky is clear,sky is clear,sky is clear,few clouds,few clouds,sky is clear
2015-03-27,heavy intensity rain,sky is clear,sky is clear,light rain,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,scattered clouds,moderate rain,light rain,moderate rain,light rain,sky is clear,heavy intensity rain,broken clouds,light rain,heavy intensity rain,overcast clouds,broken clouds,overcast clouds,light rain,light rain,light rain,broken clouds,moderate rain,light rain,broken clouds,moderate rain,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear
2015-03-28,moderate rain,broken clouds,sky is clear,broken clouds,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,broken clouds,scattered clouds,few clouds,sky is clear,sky is clear,scattered clouds,moderate rain,light snow,moderate rain,broken clouds,light rain,light rain,broken clouds,moderate rain,moderate rain,light snow,overcast clouds,scattered clouds,sky is clear,broken clouds,scattered clouds,scattered clouds,sky is clear
2015-03-29,moderate rain,moderate rain,few clouds,broken clouds,sky is clear,few clouds,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,light rain,scattered clouds,sky is clear,sky is clear,sky is clear,sky is clear,few clouds,light snow,sky is clear,sky is clear,light rain,light snow,light snow,scattered clouds,broken clouds,light snow,light rain,broken clouds,broken clouds,scattered clouds,light rain,light rain,broken clouds
2015-03-30,light rain,scattered clouds,sky is clear,light rain,sky is clear,broken clouds,few clouds,broken clouds,scattered clouds,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,light rain,moderate rain,moderate rain,scattered clouds,light rain,sky is clear,light rain,sky is clear,sky is clear,sky is clear,light rain,light rain,few clouds,sky is clear,scattered clouds,light snow,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear
2015-03-31,very heavy rain,scattered clouds,scattered clouds,light rain,sky is clear,sky is clear,sky is clear,broken clouds,scattered clouds,sky is clear,scattered clouds,scattered clouds,light rain,sky is clear,moderate rain,moderate rain,moderate rain,moderate rain,moderate rain,moderate rain,light rain,light rain,moderate rain,sky is clear,moderate rain,moderate rain,light snow,light snow,moderate rain,light snow,light rain,light rain,scattered clouds,overcast clouds,overcast clouds,few clouds
2015-04-01,scattered clouds,light rain,sky is clear,scattered clouds,sky is clear,sky is clear,sky is clear,sky is clear,few clouds,broken clouds,scattered clouds,scattered clouds,light rain,sky is clear,moderate rain,moderate rain,moderate rain,moderate rain,moderate rain,moderate rain,heavy intensity rain,light rain,moderate rain,sky is clear,moderate rain,moderate rain,light rain,light rain,moderate rain,light snow,light rain,moderate rain,sky is clear,light rain,light rain,light rain
2015-04-02,sky is clear,light rain,few clouds,light rain,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,scattered clouds,light rain,scattered clouds,scattered clouds,sky is clear,light rain,scattered clouds,sky is clear,few clouds,sky is clear,moderate rain,sky is clear,light rain,sky is clear,few clouds,sky is clear,sky is clear,light rain,light rain,sky is clear,sky is clear,light rain,moderate rain,sky is clear,light rain,light rain,moderate rain
2015-04-03,light rain,light rain,sky is clear,light rain,sky is clear,light rain,sky is clear,sky is clear,sky is clear,snow,moderate rain,sky is clear,light rain,moderate rain,moderate rain,moderate rain,moderate rain,few clouds,scattered clouds,scattered clouds,light rain,broken clouds,scattered clouds,sky is clear,overcast clouds,light rain,few clouds,few clouds,light rain,scattered clouds,overcast clouds,overcast clouds,scattered clouds,broken clouds,broken clouds,overcast clouds
2015-04-04,light rain,light rain,sky is clear,broken clouds,few clouds,scattered clouds,sky is clear,sky is clear,sky is clear,snow,light rain,scattered clouds,broken clouds,light rain,sky is clear,heavy intensity rain,few clouds,light rain,moderate rain,few clouds,light rain,scattered clouds,scattered clouds,sky is clear,moderate rain,light rain,broken clouds,overcast clouds,light rain,broken clouds,light rain,light rain,sky is clear,scattered clouds,scattered clouds,few clouds
2015-04-05,moderate rain,light rain,scattered clouds,few clouds,scattered clouds,scattered clouds,few clouds,scattered clouds,sky is clear,few clouds,light rain,broken clouds,light rain,sky is clear,overcast clouds,sky is clear,sky is clear,light rain,sky is clear,light rain,light rain,light rain,light rain,sky is clear,moderate rain,light snow,moderate rain,moderate rain,moderate rain,moderate rain,scattered clouds,light rain,sky is clear,scattered clouds,scattered clouds,sky is clear
2015-04-06,broken clouds,moderate rain,moderate rain,scattered clouds,sky is clear,sky is clear,sky is clear,scattered clouds,sky is clear,sky is clear,moderate rain,light rain,moderate rain,light rain,broken clouds,broken clouds,sky is clear,broken clouds,scattered clouds,broken clouds,light rain,scattered clouds,scattered clouds,sky is clear,sky is clear,light rain,scattered clouds,broken clouds,scattered clouds,broken clouds,few clouds,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear
2015-04-07,few clouds,moderate rain,scattered clouds,few clouds,light rain,light rain,sky is clear,sky is clear,sky is clear,sky is clear,scattered clouds,light rain,broken clouds,broken clouds,light rain,light rain,broken clouds,heavy intensity rain,light rain,moderate rain,sky is clear,light rain,scattered clouds,scattered clouds,light rain,light rain,sky is clear,sky is clear,light rain,light rain,sky is clear,few clouds,sky is clear,few clouds,few clouds,sky is clear
2015-04-08,sky is clear,light rain,heavy intensity rain,broken clouds,light rain,sky is clear,sky is clear,few clouds,sky is clear,sky is clear,sky is clear,sky is clear,light rain,light rain,light rain,heavy intensity rain,light rain,light rain,light rain,moderate rain,light rain,light rain,broken clouds,sky is clear,light rain,sky is clear,light rain,light rain,sky is clear,moderate rain,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear
2015-04-09,sky is clear,light rain,sky is clear,light rain,moderate rain,light rain,sky is clear,sky is clear,sky is clear,scattered clouds,light rain,broken clouds,light rain,light rain,broken clouds,overcast clouds,light rain,few clouds,light rain,few clouds,overcast clouds,light rain,sky is clear,few clouds,light rain,light rain,light rain,light rain,light snow,light snow,scattered clouds,scattered clouds,sky is clear,broken clouds,broken clouds,scattered clouds
2015-04-10,sky is clear,light rain,sky is clear,light rain,sky is clear,sky is clear,scattered clouds,sky is clear,sky is clear,scattered clouds,scattered clouds,light rain,light rain,sky is clear,moderate rain,moderate rain,moderate rain,overcast clouds,moderate rain,scattered clouds,light rain,few clouds,light rain,sky is clear,moderate rain,light rain,light rain,light rain,light rain,light rain,broken clouds,scattered clouds,sky is clear,scattered clouds,scattered clouds,broken clouds
2015-04-11,moderate rain,overcast clouds,sky is clear,light rain,few clouds,few clouds,broken clouds,sky is clear,few clouds,scattered clouds,moderate rain,light rain,moderate rain,sky is clear,moderate rain,moderate rain,moderate rain,heavy intensity rain,moderate rain,moderate rain,light rain,light rain,light rain,few clouds,heavy intensity rain,heavy intensity rain,moderate rain,light rain,broken clouds,moderate rain,sky is clear,light rain,sky is clear,light rain,light rain,light rain
2015-04-12,light rain,broken clouds,sky is clear,moderate rain,sky is clear,sky is clear,sky is clear,few clouds,scattered clouds,scattered clouds,overcast clouds,scattered clouds,light rain,few clouds,sky is clear,scattered clouds,sky is clear,few clouds,sky is clear,moderate rain,light rain,moderate rain,light rain,light rain,sky is clear,sky is clear,sky is clear,sky is clear,light rain,sky is clear,moderate rain,light rain,broken clouds,light rain,light rain,moderate rain
2015-04-13,light rain,moderate rain,sky is clear,light rain,sky is clear,sky is clear,sky is clear,sky is clear,broken clouds,few clouds,moderate rain,light rain,light rain,heavy intensity rain,light rain,few clouds,broken clouds,sky is clear,scattered clouds,moderate rain,scattered clouds,overcast clouds,few clouds,few clouds,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,heavy intensity rain,heavy intensity rain,light rain,moderate rain,moderate rain,heavy intensity rain
2015-04-14,light rain,moderate rain,light rain,light rain,sky is clear,sky is clear,sky is clear,sky is clear,broken clouds,sky is clear,heavy intensity rain,broken clouds,heavy intensity rain,heavy intensity rain,moderate rain,moderate rain,light rain,light rain,moderate rain,overcast clouds,light rain,moderate rain,overcast clouds,sky is clear,scattered clouds,light rain,sky is clear,sky is clear,broken clouds,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear
2015-04-15,light rain,light rain,sky is clear,light rain,sky is clear,sky is clear,sky is clear,sky is clear,scattered clouds,scattered clouds,broken clouds,broken clouds,moderate rain,overcast clouds,sky is clear,broken clouds,broken clouds,heavy intensity rain,broken clouds,light rain,broken clouds,light rain,light rain,sky is clear,moderate rain,light rain,light rain,overcast clouds,moderate rain,light rain,scattered clouds,scattered clouds,sky is clear,sky is clear,sky is clear,sky is clear
2015-04-16,few clouds,light rain,sky is clear,light rain,sky is clear,sky is clear,sky is clear,sky is clear,broken clouds,sky is clear,broken clouds,sky is clear,sky is clear,broken clouds,broken clouds,broken clouds,scattered clouds,light rain,light rain,light rain,scattered clouds,broken clouds,light rain,broken clouds,broken clouds,scattered clouds,broken clouds,few clouds,sky is clear,sky is clear,light rain,broken clouds,moderate rain,light rain,light rain,light rain
2015-04-17,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,few clouds,light rain,light rain,scattered clouds,moderate rain,light rain,overcast clouds,light rain,light rain,broken clouds,scattered clouds,overcast clouds,broken clouds,broken clouds,light rain,scattered clouds,light rain,light rain,broken clouds,broken clouds,broken clouds,scattered clouds,light rain,scattered clouds,sky is clear,light rain,light rain,few clouds
2015-04-18,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,moderate rain,light rain,moderate rain,scattered clouds,sky is clear,few clouds,sky is clear,light rain,sky is clear,light rain,few clouds,light rain,light rain,light rain,moderate rain,light rain,moderate rain,light rain,few clouds,light rain,light rain,scattered clouds,sky is clear,sky is clear,sky is clear,sky is clear
2015-04-19,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,light rain,light rain,scattered clouds,moderate rain,heavy intensity rain,heavy intensity rain,overcast clouds,broken clouds,scattered clouds,light rain,broken clouds,light rain,sky is clear,moderate rain,scattered clouds,light rain,broken clouds,sky is clear,few clouds,sky is clear,light rain,light rain,light rain,light rain,sky is clear,sky is clear,sky is clear,sky is clear
2015-04-20,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,few clouds,sky is clear,few clouds,broken clouds,sky is clear,moderate rain,light rain,light rain,light rain,moderate rain,moderate rain,scattered clouds,moderate rain,few clouds,moderate rain,moderate rain,moderate rain,moderate rain,light rain,scattered clouds,scattered clouds,scattered clouds,few clouds,few clouds,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear
2015-04-21,sky is clear,sky is clear,light rain,sky is clear,sky is clear,scattered clouds,scattered clouds,sky is clear,broken clouds,light rain,overcast clouds,sky is clear,light rain,light rain,light rain,few clouds,moderate rain,light rain,moderate rain,light rain,few clouds,moderate rain,scattered clouds,light rain,light rain,scattered clouds,light rain,light rain,overcast clouds,moderate rain,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear
2015-04-22,light rain,light rain,scattered clouds,light rain,light rain,light rain,sky is clear,broken clouds,broken clouds,scattered clouds,broken clouds,light rain,few clouds,sky is clear,light rain,scattered clouds,scattered clouds,scattered clouds,scattered clouds,scattered clouds,light rain,scattered clouds,light rain,moderate rain,light rain,light rain,moderate rain,sky is clear,sky is clear,moderate rain,few clouds,light rain,sky is clear,light rain,light rain,few clouds
2015-04-23,few clouds,light rain,sky is clear,moderate rain,light rain,light rain,scattered clouds,sky is clear,scattered clouds,scattered clouds,light rain,broken clouds,broken clouds,scattered clouds,sky is clear,sky is clear,scattered clouds,scattered clouds,light rain,sky is clear,overcast clouds,sky is clear,broken clouds,scattered clouds,heavy intensity rain,light rain,light rain,light rain,light rain,broken clouds,overcast clouds,broken clouds,sky is clear,broken clouds,light rain,scattered clouds
2015-04-24,light rain,light rain,sky is clear,light rain,scattered clouds,scattered clouds,scattered clouds,sky is clear,few clouds,scattered clouds,light rain,overcast clouds,light rain,light rain,sky is clear,sky is clear,sky is clear,few clouds,sky is clear,broken clouds,scattered clouds,few clouds,few clouds,heavy intensity rain,light rain,light rain,scattered clouds,scattered clouds,light rain,scattered clouds,overcast clouds,broken clouds,sky is clear,broken clouds,light rain,light rain
2015-04-25,light rain,light rain,scattered clouds,moderate rain,broken clouds,light rain,sky is clear,light rain,few clouds,light rain,heavy intensity rain,broken clouds,heavy intensity rain,light rain,light rain,broken clouds,light rain,light rain,overcast clouds,broken clouds,scattered clouds,few clouds,scattered clouds,scattered clouds,light rain,sky is clear,sky is clear,sky is clear,broken clouds,few clouds,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear
2015-04-26,sky is clear,moderate rain,moderate rain,light rain,scattered clouds,light rain,light rain,broken clouds,scattered clouds,light rain,moderate rain,sky is clear,heavy intensity rain,broken clouds,light rain,light rain,light rain,moderate rain,light rain,light rain,few clouds,light rain,light rain,scattered clouds,overcast clouds,sky is clear,broken clouds,broken clouds,overcast clouds,broken clouds,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear
2015-04-27,light rain,light rain,sky is clear,broken clouds,sky is clear,light rain,light rain,moderate rain,light rain,light rain,sky is clear,broken clouds,light rain,light rain,sky is clear,light rain,sky is clear,light rain,light rain,light rain,few clouds,broken clouds,broken clouds,few clouds,sky is clear,scattered clouds,sky is clear,broken clouds,overcast clouds,light rain,sky is clear,sky is clear,sky is clear,sky is clear,broken clouds,sky is clear
2015-04-28,broken clouds,light rain,sky is clear,light rain,sky is clear,sky is clear,sky is clear,sky is clear,broken clouds,snow,light rain,moderate rain,moderate rain,few clouds,sky is clear,few clouds,sky is clear,scattered clouds,sky is clear,broken clouds,light rain,overcast clouds,sky is clear,light rain,broken clouds,scattered clouds,scattered clouds,broken clouds,overcast clouds,overcast clouds,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear
2015-04-29,scattered clouds,light rain,sky is clear,light rain,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,light rain,few clouds,moderate rain,light rain,few clouds,scattered clouds,sky is clear,sky is clear,scattered clouds,sky is clear,broken clouds,sky is clear,light rain,broken clouds,moderate rain,sky is clear,few clouds,sky is clear,broken clouds,broken clouds,light rain,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear
2015-04-30,light rain,light rain,sky is clear,light rain,scattered clouds,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,scattered clouds,scattered clouds,few clouds,few clouds,heavy intensity rain,light rain,light rain,scattered clouds,broken clouds,sky is clear,few clouds,sky is clear,few clouds,broken clouds,broken clouds,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear
2015-05-01,light rain,sky is clear,sky is clear,scattered clouds,scattered clouds,scattered clouds,few clouds,few clouds,sky is clear,light rain,sky is clear,sky is clear,sky is clear,sky is clear,few clouds,sky is clear,sky is clear,scattered clouds,light rain,scattered clouds,moderate rain,moderate rain,broken clouds,overcast clouds,light rain,scattered clouds,broken clouds,broken clouds,few clouds,few clouds,sky is clear,overcast clouds,sky is clear,overcast clouds,sky is clear,sky is clear
2015-05-02,sky is clear,sky is clear,sky is clear,few clouds,few clouds,few clouds,scattered clouds,scattered clouds,scattered clouds,light rain,sky is clear,sky is clear,sky is clear,scattered clouds,few clouds,sky is clear,few clouds,sky is clear,scattered clouds,sky is clear,few clouds,sky is clear,scattered clouds,few clouds,light rain,scattered clouds,broken clouds,broken clouds,broken clouds,light rain,sky is clear,overcast clouds,sky is clear,overcast clouds,sky is clear,sky is clear
2015-05-03,sky is clear,sky is clear,light rain,sky is clear,sky is clear,sky is clear,few clouds,scattered clouds,broken clouds,scattered clouds,sky is clear,sky is clear,sky is clear,light rain,sky is clear,scattered clouds,sky is clear,sky is clear,few clouds,sky is clear,sky is clear,sky is clear,few clouds,scattered clouds,few clouds,scattered clouds,sky is clear,overcast clouds,scattered clouds,sky is clear,few clouds,overcast clouds,sky is clear,overcast clouds,sky is clear,scattered clouds
2015-05-04,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,light rain,sky is clear,sky is clear,broken clouds,light rain,scattered clouds,sky is clear,scattered clouds,scattered clouds,light rain,scattered clouds,light rain,few clouds,few clouds,sky is clear,few clouds,sky is clear,scattered clouds,sky is clear,scattered clouds,few clouds,sky is clear,sky is clear,sky is clear,sky is clear,overcast clouds,overcast clouds,sky is clear,overcast clouds,overcast clouds,light rain
2015-05-05,light rain,scattered clouds,light rain,few clouds,light rain,light rain,broken clouds,light rain,light rain,moderate rain,light rain,few clouds,sky is clear,light rain,light rain,sky is clear,scattered clouds,sky is clear,light rain,sky is clear,light rain,few clouds,sky is clear,broken clouds,scattered clouds,scattered clouds,sky is clear,sky is clear,overcast clouds,few clouds,few clouds,broken clouds,sky is clear,broken clouds,few clouds,sky is clear
2015-05-06,sky is clear,light rain,sky is clear,light rain,light rain,light rain,few clouds,moderate rain,moderate rain,light rain,moderate rain,light rain,light rain,light rain,scattered clouds,sky is clear,moderate rain,few clouds,light rain,sky is clear,light rain,light rain,few clouds,light rain,light rain,scattered clouds,few clouds,few clouds,scattered clouds,scattered clouds,scattered clouds,few clouds,sky is clear,few clouds,sky is clear,light rain
2015-05-07,sky is clear,light rain,sky is clear,light rain,scattered clouds,light rain,sky is clear,scattered clouds,scattered clouds,broken clouds,heavy intensity rain,moderate rain,broken clouds,moderate rain,light rain,sky is clear,light rain,sky is clear,broken clouds,sky is clear,light rain,heavy intensity rain,few clouds,moderate rain,scattered clouds,sky is clear,light rain,broken clouds,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear
2015-05-08,sky is clear,light rain,scattered clouds,sky is clear,light rain,light rain,sky is clear,sky is clear,light rain,light rain,overcast clouds,broken clouds,broken clouds,heavy intensity rain,moderate rain,scattered clouds,few clouds,sky is clear,sky is clear,sky is clear,sky is clear,scattered clouds,few clouds,moderate rain,sky is clear,sky is clear,few clouds,scattered clouds,sky is clear,sky is clear,sky is clear,sky is clear,sky is clear,few clouds,sky is clear,sky is clear
2015-05-09,sky is clear,sky is clear,sky is clear,sky is clear,light rain,light rain,scattered clouds,scattered clouds,sky is clear,light rain,light rain,light rain,scattered clouds,broken clouds,moderate rain,light rain,light rain,few clouds,scattered clouds,few clouds,light rain,sky is clear,sky is clear,light rain,sky is clear,few clouds,few clouds,sky is clear,few clouds,scattered clouds,scattered clouds,broken clouds,sky is clear,broken clouds,broken clouds,sky is clear
